Mass	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
39.5	3.0698601438672313e-09	2.8943236696221675e-09	2.8654449923948278e-09	2.738245408195894e-09	2.7797324442246918e-09	2.799827480970407e-09	2.6442472655929805e-09	2.7055566675926457e-09	2.6072568548585195e-09	2.6655673224240672e-09	2.7074440467345084e-09	2.6266777641836825e-09	2.605309301628722e-09	2.5278299453646014e-09	2.5705488848615232e-09	2.5395228142599535e-09	2.4645232521436355e-09	2.5157744776294066e-09	2.5011817061937336e-09	2.459841663693396e-09	2.507688057207247e-09
39.53125	6.09133099516157e-09	5.739342778809942e-09	5.624167798146118e-09	5.39275335498246e-09	5.453456353166075e-09	5.551898940581168e-09	5.191716834218596e-09	5.364936495055872e-09	5.1508393106303174e-09	5.256722612756448e-09	5.387980284154992e-09	5.194022101306928e-09	5.164254357481468e-09	4.9946553559721e-09	5.086695509248784e-09	5.037980699285072e-09	4.79659556518186e-09	4.983011780979041e-09	4.9434070170661926e-09	4.881647974741554e-09	5.025304172789902e-09
39.5625	1.2228150048088082e-08	1.1556482881758257e-08	1.1196912730326858e-08	1.0866058275382784e-08	1.0868841826550124e-08	1.1107652575503835e-08	1.0399322292187207e-08	1.0733790745121041e-08	1.037609376197679e-08	1.0511720383021839e-08	1.0720301979461055e-08	1.0409877404526924e-08	1.0314764153918077e-08	1.0057054744549987e-08	1.0176846032550202e-08	1.0108711201439746e-08	9.599761874312662e-09	1.0016043106020334e-08	9.938553979793596e-09	9.870297468239642e-09	1.0092839453079705e-08
39.59375	2.2372628194489153e-08	2.1259586091559868e-08	2.0428771563274495e-08	2.011974942206507e-08	1.988162168231611e-08	2.0278786649896574e-08	1.9118518324034994e-08	1.959482354152442e-08	1.914168912264813e-08	1.9227442749070178e-08	1.9379299942556827e-08	1.9075306667559744e-08	1.8782102984005178e-08	1.8554437986040284e-08	1.8606364449169632e-08	1.853326914158515e-08	1.7740161339929728e-08	1.8404383794745627e-08	1.8256269385119595e-08	1.824763273816643e-08	1.840374963535396e-08
39.625	3.632052170132738e-08	3.474613663456694e-08	3.321432018310588e-08	3.312979046654618e-08	3.242473312070615e-08	3.294406525355953e-08	3.129450476535567e-08	3.183058794320459e-08	3.134790560466172e-08	3.1281576440278513e-08	3.1180100279470935e-08	3.108898738446442e-08	3.047724206339808e-08	3.0420274299558514e-08	3.0262697237048997e-08	3.0247740312461247e-08	2.922589814602361e-08	3.003799520229222e-08	2.9753982389024713e-08	2.9913888255350685e-08	2.9793200795324992e-08
39.65625	5.348687892592352e-08	5.1540720136245e-08	4.913106010917545e-08	4.936708819514024e-08	4.8053621526378265e-08	4.8661540574812534e-08	4.649185569860492e-08	4.7015646487125196e-08	4.646290463483638e-08	4.618800986122551e-08	4.570372169609982e-08	4.600493141992956e-08	4.5085744915240866e-08	4.517974971918193e-08	4.469583814170619e-08	4.4847975999573464e-08	4.362999561635661e-08	4.442350132194406e-08	4.3950414863047627e-08	4.4351011752041813e-08	4.38715375139509e-08
39.6875	7.392475964707046e-08	7.171845339826177e-08	6.836836519141798e-08	6.872566160609495e-08	6.67972201995326e-08	6.748754799446033e-08	6.475187319665565e-08	6.525063867002245e-08	6.443643485454231e-08	6.396077623094243e-08	6.306392208443867e-08	6.385102579997692e-08	6.273965169611984e-08	6.280104258848951e-08	6.195701018896216e-08	6.233275229305946e-08	6.093132753903774e-08	6.152644260737361e-08	6.090130000302452e-08	6.150091991230511e-08	6.077331704545941e-08
39.71875	9.793789956802357e-08	9.547743218263349e-08	9.130511102739547e-08	9.130870637363842e-08	8.880270740974083e-08	8.957046304658434e-08	8.63024141040114e-08	8.679483443074787e-08	8.545340790533373e-08	8.484541069719853e-08	8.35553137790157e-08	8.476438750903981e-08	8.35592857129086e-08	8.343745605543518e-08	8.232083104076082e-08	8.27961059712834e-08	8.1283317854286e-08	8.153458708193284e-08	8.08560756127008e-08	8.152437658281997e-08	8.056312594817427e-08
39.75	1.250478334213767e-07	1.2217401490488555e-07	1.1744236161348454e-07	1.1659104615091564e-07	1.134717635409288e-07	1.1430037716309016e-07	1.1070422800685265e-07	1.1112387454659256e-07	1.0907879044452784e-07	1.0845398890069191e-07	1.067892370087975e-07	1.0813663209319202e-07	1.0686763829426127e-07	1.0659079663355442e-07	1.0539709194290481e-07	1.0566403574330252e-07	1.041491728415167e-07	1.0406800043938347e-07	1.0334240840847997e-07	1.0395770999593879e-07	1.0231535441107553e-07
39.78125	1.539597320743269e-07	1.5040677681099623e-07	1.4536905723616655e-07	1.434106025044457e-07	1.3959027000964852e-07	1.4042234397493303e-07	1.368325968087447e-07	1.3690842592950503e-07	1.3422547340269375e-07	1.336571671117781e-07	1.3161401568595466e-07	1.327422722852134e-07	1.3135846188561118e-07	1.3107488427976932e-07	1.300255405567441e-07	1.2975301899587066e-07	1.282818686831888e-07	1.2812436978038022e-07	1.2720305164748424e-07	1.2768978763233463e-07	1.2462768950172176e-07
39.8125	1.8329120621274342e-07	1.7876079994039173e-07	1.735139960601373e-07	1.7052485645763227e-07	1.6601619279299484e-07	1.6670104230342986e-07	1.6339713226898311e-07	1.6274657355097588e-07	1.5972862854596315e-07	1.5913191475647182e-07	1.5672522124532406e-07	1.5748099713164265e-07	1.5582600099151023e-07	1.5561394661744998e-07	1.5488339499825088e-07	1.539075782375221e-07	1.5242532924730767e-07	1.525439756733249e-07	1.5127690744520805e-07	1.5155966082147643e-07	1.466468830813028e-07
39.84375	2.119701463243473e-07	2.0615703988369205e-07	2.006258625897317e-07	1.9688080499236094e-07	1.9187297084499733e-07	1.9218839497625595e-07	1.8918562716407905e-07	1.8761721776172635e-07	1.8463940421042935e-07	1.8376938726305525e-07	1.8109282962086581e-07	1.8161020420848217e-07	1.794879409544592e-07	1.792408710343807e-07	1.7891380821311031e-07	1.773231446122736e-07	1.757349963327215e-07	1.7626629755795875e-07	1.7467621660216537e-07	1.7467658608438796e-07	1.6798638569071045e-07
39.875	2.3905411694613576e-07	2.3173170404788834e-07	2.2581257042020297e-07	2.2160780588365014e-07	2.1635617031279253e-07	2.1609987754800386e-07	2.1314309606168536e-07	2.1081935130951024e-07	2.0813165235722408e-07	2.067126274596376e-07	2.0393002841956331e-07	2.0443759751742618e-07	2.0178900683731626e-07	2.0131825806402048e-07	2.0132534928052337e-07	1.9940817708175018e-07	1.9769308323702717e-07	1.9839032461277384e-07	1.9663966099869867e-07	1.9637047898868332e-07	1.8813572921771993e-07
39.90625	2.6353507109888596e-07	2.5471416620348464e-07	2.484248113887588e-07	2.439765580675157e-07	2.3864373588367016e-07	2.377065300152026e-07	2.345099971989839e-07	2.3180081143436837e-07	2.2940398025639297e-07	2.2730898763256846e-07	2.245702432901453e-07	2.2516155695484485e-07	2.221618160547223e-07	2.2139039401736227e-07	2.2148918787934235e-07	2.1957575313535926e-07	2.178397551233502e-07	2.182351863666554e-07	2.1646378911555075e-07	2.1606712152788532e-07	2.063974307020544e-07
39.9375	2.845494293524098e-07	2.745225913258764e-07	2.6797303576131526e-07	2.6338855718677223e-07	2.579895124199538e-07	2.5640008516347734e-07	2.5287727112299763e-07	2.5012158744175395e-07	2.4779794216556184e-07	2.451684224524797e-07	2.425037735065416e-07	2.430908239148266e-07	2.400411176495254e-07	2.390387976447528e-07	2.389373889855051e-07	2.3723292486010905e-07	2.356118500301818e-07	2.353650501163429e-07	2.3361624812423543e-07	2.3324356845932925e-07	2.2215422745830438e-07
39.96875	3.0162493658281164e-07	2.9084043262628256e-07	2.8408985031092016e-07	2.793813678181323e-07	2.738739226515463e-07	2.717764004955825e-07	2.6805642505678406e-07	2.654263937529322e-07	2.6293054133930127e-07	2.600975790301163e-07	2.5739311126926623e-07	2.5783424462133553e-07	2.549575413013372e-07	2.5381612545061216e-07	2.5334742304039537e-07	2.518912083360192e-07	2.5041268258974014e-07	2.495256126167078e-07	2.4777634166639473e-07	2.4746816507104086e-07	2.3500334123127686e-07
40.0	3.145372033941385e-07	3.034398901036184e-07	2.964551413242589e-07	2.9160491976654157e-07	2.8602684665202105e-07	2.8354540404507134e-07	2.7984603434560995e-07	2.773361416075204e-07	2.745881886312418e-07	2.718355744946166e-07	2.689520783860644e-07	2.691797931220208e-07	2.6651136408872844e-07	2.65250264419592e-07	2.644334529122716e-07	2.6318366508348845e-07	2.617463508158835e-07	2.604959661312023e-07	2.5870605213640374e-07	2.583990124094271e-07	2.4468479864481196e-07
40.03125	3.2307517017216014e-07	3.11999514224226e-07	3.0475735002255533e-07	2.9981040938764636e-07	2.9428460379676835e-07	2.914235892603756e-07	2.87940537191389e-07	2.8544772590066714e-07	2.825596254751872e-07	2.7997737106488785e-07	2.7688889758792357e-07	2.7691345394487143e-07	2.7436530558588856e-07	2.7294083793094615e-07	2.719140184126445e-07	2.7080483278041356e-07	2.6927932594844606e-07	2.679932435967203e-07	2.6616305603965884e-07	2.657577056197624e-07	2.509980845388782e-07
40.0625	3.2715342968003824e-07	3.162916755172773e-07	3.0885860269336263e-07	3.0393448469112627e-07	2.9855709726689383e-07	2.952977808945434e-07	2.921467512351228e-07	2.8956571895832894e-07	2.867187447463948e-07	2.842660933310981e-07	2.8105958449486934e-07	2.809061356856546e-07	2.7841673500006436e-07	2.7677501179823594e-07	2.756848971330328e-07	2.746101586126315e-07	2.729705101955915e-07	2.7183290285393014e-07	2.700287780044164e-07	2.6945681952383893e-07	2.539097181397665e-07
40.09375	3.269983892550954e-07	3.1644202636016416e-07	3.0894909741618903e-07	3.0415199603339715e-07	2.9894485464865284e-07	2.9539634738284803e-07	2.925733326719637e-07	2.8984962341382925e-07	2.8717215627693804e-07	2.8480124569796317e-07	2.815878872297617e-07	2.812708146393561e-07	2.7887375608770526e-07	2.7700377813744126e-07	2.7592855644797964e-07	2.7476335162646137e-07	2.7311622829984117e-07	2.721293981267081e-07	2.7042386818720843e-07	2.696879732866364e-07	2.536331180635898e-07
40.125	3.229269509574806e-07	3.127220224996563e-07	3.0532103778568853e-07	3.006813926731411e-07	2.9564873216259e-07	2.920209283274744e-07	2.8941767027390597e-07	2.8657407824539405e-07	2.840979504981078e-07	2.8179911737424845e-07	2.786718766856211e-07	2.782042827220721e-07	2.759747701475135e-07	2.7394418111725827e-07	2.7287589432489767e-07	2.715643176998128e-07	2.700352297324571e-07	2.6913497208624904e-07	2.67539434162245e-07	2.6668683972275176e-07	2.5040887408067647e-07
40.15625	3.152613032852969e-07	3.054299213545164e-07	2.9827347702848783e-07	2.93789582883619e-07	2.8896454296045704e-07	2.854220610970515e-07	2.8292225806580973e-07	2.800607035169378e-07	2.7773870669989265e-07	2.755313062152709e-07	2.7256169232714456e-07	2.719678775520151e-07	2.6994413815373264e-07	2.678893054053333e-07	2.6677210485104297e-07	2.65370317720226e-07	2.639908416313119e-07	2.6315208856431127e-07	2.61638945175946e-07	2.607205829008308e-07	2.445207769596891e-07
40.1875	3.050004409033136e-07	2.955384843517095e-07	2.8874038093817944e-07	2.8443281507861684e-07	2.798375646761997e-07	2.7645214117910655e-07	2.740214313234901e-07	2.712624507239525e-07	2.6902691274699464e-07	2.669285095180385e-07	2.641603202846454e-07	2.6347251491642965e-07	2.6162916810790193e-07	2.596896990780806e-07	2.584951346307207e-07	2.5711753437462903e-07	2.5582724560990755e-07	2.550432895986887e-07	2.5361109123878123e-07	2.5268377612519544e-07	2.3684908967425145e-07
40.21875	2.938941747743229e-07	2.847798725724715e-07	2.783707770959154e-07	2.742824278811895e-07	2.6986572265741415e-07	2.6668018904274504e-07	2.64357538526383e-07	2.6175470679845603e-07	2.5956944682548055e-07	2.575527275894274e-07	2.550153226366092e-07	2.5424921545891266e-07	2.525436002542847e-07	2.5078381327148236e-07	2.495448825357016e-07	2.482827881067351e-07	2.4701020606698876e-07	2.4622909222671296e-07	2.44902253143664e-07	2.4402115172961203e-07	2.2869791393986816e-07
40.25	2.826057823313022e-07	2.7384871259528154e-07	2.677856514310406e-07	2.639721401465067e-07	2.5964413907786366e-07	2.566880823451356e-07	2.5452374075030093e-07	2.5207026510543074e-07	2.4992024805214896e-07	2.4791322061901155e-07	2.45648976715529e-07	2.4479015792167047e-07	2.432369399230083e-07	2.4162770273505885e-07	2.4038789092628576e-07	2.39266370272162e-07	2.3800564008524816e-07	2.3714652286344062e-07	2.3592450304477097e-07	2.3510101243573445e-07	2.2023638734935957e-07
40.28125	2.6920255891127454e-07	2.608978491025482e-07	2.5513173795843613e-07	2.5166895056827343e-07	2.474030509347358e-07	2.4466095283059985e-07	2.4269860432468704e-07	2.4041469259827863e-07	2.3827506367979367e-07	2.3623047695764399e-07	2.3428350459653302e-07	2.3331786280778033e-07	2.3198305143523612e-07	2.3047971353662433e-07	2.2924422182768467e-07	2.2823202527888498e-07	2.270498953294009e-07	2.26067896846871e-07	2.249294936973456e-07	2.241349932319281e-07	2.0965794078620092e-07
40.3125	2.5076755605368817e-07	2.430716392609611e-07	2.376044534457833e-07	2.3461089426746184e-07	2.3046564479045628e-07	2.278903821206768e-07	2.2618017680997582e-07	2.241559400317783e-07	2.2198611304702354e-07	2.1995707299993228e-07	2.1832153151990497e-07	2.1727016985551018e-07	2.1619054280108685e-07	2.1482722445398394e-07	2.1358607682486763e-07	2.126467677499022e-07	2.1160957430765848e-07	2.1051216947398643e-07	2.0947182122199592e-07	2.0870328398814308e-07	1.9477057833228173e-07
40.34375	2.2596454130052734e-07	2.1900804370034166e-07	2.1388551374457165e-07	2.1156402851829625e-07	2.0760937502473098e-07	2.051464775831846e-07	2.0373079223645618e-07	2.0210480045079748e-07	1.9983394849987235e-07	1.9796624428636278e-07	1.9658365602026606e-07	1.954690418415339e-07	1.946380052686436e-07	1.9352954439000314e-07	1.9228821201977553e-07	1.9143290330703167e-07	1.905415132341659e-07	1.8934221657218586e-07	1.884600919765944e-07	1.8776128740682907e-07	1.7477138669619308e-07
40.375	1.94674910858339e-07	1.8854696293146844e-07	1.8383138922217768e-07	1.8246647925934667e-07	1.7873726676498336e-07	1.7633320226195792e-07	1.7523090889426385e-07	1.7416412845250306e-07	1.7168540011880395e-07	1.701369427564714e-07	1.6898607668736076e-07	1.6776556321929093e-07	1.672052292178705e-07	1.6646332312575396e-07	1.652348515790436e-07	1.645341995981653e-07	1.6374133338104002e-07	1.6242020706158655e-07	1.6175285111330595e-07	1.6117301981921628e-07	1.4960012606479722e-07
40.40625	1.5649028739517234e-07	1.5133599617911386e-07	1.4714835572249285e-07	1.4693640082441561e-07	1.4350355570513784e-07	1.4116777435901895e-07	1.4038039353181375e-07	1.399962457071524e-07	1.3727706971167208e-07	1.3614862837130204e-07	1.3530065245959122e-07	1.3392156006375444e-07	1.3369111684369273e-07	1.333335291064941e-07	1.3215804983701673e-07	1.3168299517474225e-07	1.309685870864996e-07	1.2952266104093724e-07	1.2908127189348306e-07	1.2867053555964958e-07	1.1897596152721235e-07
40.4375	1.1264523891441058e-07	1.0871326594497077e-07	1.0528423644018403e-07	1.0604805567027142e-07	1.0312047749039266e-07	1.0102331771122408e-07	1.0052369958657437e-07	1.0076751522092309e-07	9.804416833958385e-08	9.733832229130712e-08	9.68661382216851e-08	9.543141743506567e-08	9.552325508366266e-08	9.543624202024148e-08	9.442467785447661e-08	9.416181256938216e-08	9.358186758845477e-08	9.21344494031473e-08	9.188695315742734e-08	9.169669823450022e-08	8.430279052618062e-08
40.46875	6.928406293127409e-08	6.674694930097758e-08	6.430849452954135e-08	6.54552181345025e-08	6.331106305879075e-08	6.172329136688859e-08	6.144257724827185e-08	6.201008062589608e-08	5.975665828827914e-08	5.9375960148599916e-08	5.9228259630117464e-08	5.8008836845147016e-08	5.828311344657777e-08	5.8290329008059416e-08	5.757494747626879e-08	5.74328176128347e-08	5.706267103278151e-08	5.585627604887122e-08	5.574777262040698e-08	5.5759354466999866e-08	5.086308618729163e-08
40.5	3.509437362936296e-08	3.379571467121423e-08	3.236417356333732e-08	3.328971232008371e-08	3.20295931999226e-08	3.108284118980009e-08	3.0937794548435704e-08	3.14603241236e-08	3.001806447855415e-08	2.982993052569327e-08	2.984808133987826e-08	2.9055332362304398e-08	2.9325580186423394e-08	2.931860088040139e-08	2.8929976636504762e-08	2.8833323284516155e-08	2.866762294218006e-08	2.788122444030705e-08	2.7848582107026232e-08	2.7950154191103138e-08	2.5266450265348794e-08
40.53125	1.443158037517378e-08	1.3925436803674529e-08	1.3252251740425436e-08	1.3741928484023447e-08	1.3173250934528369e-08	1.2745417166115658e-08	1.2672664695401181e-08	1.2976030028255536e-08	1.228478918591236e-08	1.219291068110806e-08	1.2238854374402308e-08	1.1855228798651751e-08	1.2021398987371867e-08	1.1994364612633035e-08	1.1837951952031744e-08	1.1769374808068278e-08	1.1724227810816501e-08	1.1334767791026934e-08	1.1327504267910626e-08	1.1412433664759192e-08	1.0233537572901241e-08
40.5625	4.930853947371361e-09	4.7800798874675365e-09	4.529029595801148e-09	4.705113632041957e-09	4.511082174474268e-09	4.367442851815895e-09	4.330301450750085e-09	4.453390545222646e-09	4.205951142921549e-09	4.162158617759815e-09	4.185399138378898e-09	4.048299917513987e-09	4.1189962551868575e-09	4.097104433498089e-09	4.050465740590425e-09	4.011574628037806e-09	4.007393528127068e-09	3.860708641667543e-09	3.8565719506777896e-09	3.8957215231505415e-09	3.4813434357516826e-09
40.59375	1.5286141241688256e-09	1.49023038353846e-09	1.4150371985266474e-09	1.4560647132455529e-09	1.404719673914201e-09	1.3697931677825181e-09	1.3500061069038338e-09	1.3883665328506822e-09	1.3190855074896035e-09	1.3004749499501145e-09	1.3051364433636081e-09	1.2688982087283307e-09	1.2906741231333285e-09	1.2809900917787331e-09	1.2698706530755999e-09	1.2525771531102237e-09	1.2546318428618974e-09	1.210672451179562e-09	1.2069385491031426e-09	1.2185252806773406e-09	1.09501108180865e-09
40.625	5.083650167492237e-10	4.973049749779079e-10	4.7806553160612e-10	4.809692644158758e-10	4.692362609581835e-10	4.641713957642679e-10	4.5335668552581865e-10	4.638250894473117e-10	4.4641373930787154e-10	4.398550967898984e-10	4.3817899308962183e-10	4.311299928172474e-10	4.3592288112570543e-10	4.3304881902628267e-10	4.3029665941496376e-10	4.233788875041e-10	4.2502090735752063e-10	4.1290101893132203e-10	4.107469642189443e-10	4.130544239977496e-10	3.764201450540128e-10
40.65625	2.0967989844411505e-10	2.0538169775985438e-10	2.0019468027765441e-10	1.9660638395091468e-10	1.9362834946523577e-10	1.9450797916764628e-10	1.8861159856164988e-10	1.9116037919264528e-10	1.8659308820279108e-10	1.8469507867546753e-10	1.8236924470560467e-10	1.8155278669329533e-10	1.8170603910405703e-10	1.811334277013188e-10	1.800405380336656e-10	1.7716808575762855e-10	1.784278419458829e-10	1.7442151889479618e-10	1.7358312009996268e-10	1.7361914683711177e-10	1.6057735696684006e-10
