Mass	Ion Current
28.15625	1.4240727486125593e-09
28.1875	1.3841037205253315e-09
28.21875	1.3458312242420334e-09
28.25	1.2977490193577523e-09
28.28125	1.2243484004414995e-09
28.3125	1.1151035650414087e-09
28.34375	9.62794843850645e-10
28.375	7.649605393567072e-10
28.40625	5.3751675332947e-10
28.4375	3.2103206204503465e-10
28.46875	1.5857859470003177e-10
28.5	6.473781927196498e-11
28.53125	2.306164807730493e-11
28.5625	8.618005614691171e-12
28.59375	4.832379288388644e-12
28.625	4.633221757643913e-12
28.65625	5.750556714839705e-12
28.6875	7.482946554060455e-12
28.71875	9.531382627603335e-12
28.75	1.1728582514913821e-11
28.78125	1.3963915961034967e-11
28.8125	1.612903734182769e-11
28.84375	1.8133477358572847e-11
28.875	1.9965223918561037e-11
28.90625	2.166993494367997e-11
28.9375	2.32359444185537e-11
28.96875	2.4554093133732913e-11
29.0	2.5520108595800117e-11
29.03125	2.6113885359668743e-11
29.0625	2.6362273475299958e-11
29.09375	2.6285792986691092e-11
29.125	2.5923188942678088e-11
29.15625	2.5382916254979015e-11
29.1875	2.4814499413605695e-11
29.21875	2.4266103015868623e-11
29.25	2.356678047155114e-11
29.28125	2.24496168182986e-11
29.3125	2.0754137991518817e-11
29.34375	1.8373887480938045e-11
29.375	1.518067269112855e-11
29.40625	1.129063682825393e-11
29.4375	7.329141633871661e-12
29.46875	4.135458468723652e-12
29.5	2.1434507814499515e-12
29.53125	1.1947766994507836e-12
29.5625	8.802930715097468e-13
29.59375	8.749386848708185e-13
29.625	1.0160631017108734e-12
29.65625	1.248705566031516e-12
29.6875	1.5545043551001836e-12
29.71875	1.9094305130085143e-12
29.75	2.2874876905859542e-12
29.78125	2.677946189452718e-12
29.8125	3.0715375989170957e-12
29.84375	3.4359596331329234e-12
29.875	3.7326283557070905e-12
29.90625	3.9536555453134614e-12
29.9375	4.127506496309774e-12
29.96875	4.293032075664005e-12
30.0	4.459606295359464e-12
30.03125	4.5968927449291375e-12
30.0625	4.675156095590438e-12
30.09375	4.6894892483106965e-12
30.125	4.6442437569294e-12
30.15625	4.552950898240038e-12
30.1875	4.448292428849143e-12
30.21875	4.354602182315981e-12
30.25	4.2490876268896915e-12
30.28125	4.076935837538098e-12
30.3125	3.79992738663848e-12
30.34375	3.403131942913973e-12
30.375	2.8804094526213575e-12
30.40625	2.2580607089012217e-12
30.4375	1.6254334033252715e-12
30.46875	1.103942241439948e-12
30.5	7.689947853842249e-13
30.53125	6.164226030655473e-13
30.5625	6.001990354373432e-13
30.59375	6.819496681763348e-13
30.625	8.521122175919604e-13
30.65625	1.122036708336993e-12
30.6875	1.4957629319162224e-12
30.71875	1.948241698176978e-12
30.75	2.4364290966694124e-12
30.78125	2.925464124420296e-12
30.8125	3.3921270740228104e-12
30.84375	3.816464939215836e-12
30.875	4.192044714829146e-12
30.90625	4.532621240144197e-12
30.9375	4.852306924318928e-12
30.96875	5.148103731505982e-12
31.0	5.4070198839129e-12
31.03125	5.616894536292216e-12
31.0625	5.768760902996606e-12
31.09375	5.856843655893673e-12
31.125	5.8687113328736995e-12
31.15625	5.7878576063818965e-12
31.1875	5.6334082364217775e-12
31.21875	5.4660807130568756e-12
31.25	5.3197103840052495e-12
31.28125	5.158177704411848e-12
31.3125	4.907972032258678e-12
31.34375	4.503012546175356e-12
31.375	3.908877561908941e-12
31.40625	3.142533108735357e-12
31.4375	2.297466687381511e-12
31.46875	1.532466753322026e-12
31.5	9.816233112816541e-13
31.53125	6.6644487237838e-13
31.5625	5.198721769912595e-13
31.59375	4.721833818041588e-13
31.625	4.8089375363769e-13
31.65625	5.102328607363427e-13
31.6875	5.336978146745774e-13
31.71875	5.509008505454049e-13
31.75	5.738081993063304e-13
31.78125	6.062301268622283e-13
31.8125	6.494320055686065e-13
31.84375	7.063709426408105e-13
31.875	7.659385278802056e-13
31.90625	8.036329306009005e-13
31.9375	8.090626692908165e-13
31.96875	7.956080455909231e-13
32.0	7.822110472364974e-13
32.03125	7.79801028437388e-13
32.0625	7.889777156253053e-13
32.09375	8.021905080306257e-13
32.125	8.129698086598025e-13
32.15625	8.253650042068517e-13
32.1875	8.469210575900998e-13
32.21875	8.682775093533934e-13
32.25	8.65569551797285e-13
32.28125	8.334774927523658e-13
32.3125	7.931298304751644e-13
32.34375	7.56227166390927e-13
32.375	7.091191783076267e-13
32.40625	6.432292307297083e-13
32.4375	5.767431887973573e-13
32.46875	5.317883720185046e-13
32.5	5.064781059826995e-13
32.53125	4.842117917562561e-13
32.5625	4.575816179956671e-13
32.59375	4.308240233747568e-13
32.625	4.10814394655179e-13
32.65625	4.031191613157459e-13
32.6875	4.064695899742149e-13
32.71875	4.100392443119605e-13
32.75	4.066614124435819e-13
32.78125	4.051942158536659e-13
32.8125	4.1740436519492607e-13
32.84375	4.3750327796340804e-13
32.875	4.491400469857493e-13
32.90625	4.4687070341851987e-13
32.9375	4.375006758781941e-13
32.96875	4.2771518206537185e-13
33.0	4.2000216781030997e-13
33.03125	4.153175470634346e-13
33.0625	4.140457779151091e-13
33.09375	4.170183621164669e-13
33.125	4.2588355802022915e-13
33.15625	4.372090797039041e-13
33.1875	4.4087959194874515e-13
33.21875	4.3368637132022714e-13
33.25	4.256125345821621e-13
33.28125	4.225701548659505e-13
33.3125	4.160815030192222e-13
33.34375	4.0143325404258523e-13
33.375	3.913512038305339e-13
33.40625	3.978313446902082e-13
33.4375	4.1413964271819204e-13
33.46875	4.3052922880405797e-13
33.5	4.5081573565343425e-13
33.53125	4.756671944348978e-13
33.5625	4.90580666367979e-13
33.59375	4.88200896809482e-13
33.625	4.828692242060673e-13
33.65625	4.874217891283339e-13
33.6875	4.925459996460435e-13
33.71875	4.833996159088472e-13
33.75	4.62505088481141e-13
33.78125	4.4267749730632355e-13
33.8125	4.3030336238647493e-13
33.84375	4.254075390563994e-13
33.875	4.253213991937954e-13
33.90625	4.2423928411049194e-13
33.9375	4.199337275481718e-13
33.96875	4.1967815399106267e-13
34.0	4.294728364172967e-13
34.03125	4.4139705454061817e-13
34.0625	4.4464426715226657e-13
34.09375	4.4358820002615706e-13
34.125	4.496694086964653e-13
34.15625	4.609422110495032e-13
34.1875	4.648967300534268e-13
34.21875	4.6030003810274e-13
34.25	4.607796891438476e-13
34.28125	4.724436987457725e-13
34.3125	4.82484603485378e-13
34.34375	4.780685938267359e-13
34.375	4.64108786124573e-13
34.40625	4.540896467435801e-13
34.4375	4.5378292594898395e-13
34.46875	4.584565691488629e-13
34.5	4.608130283606515e-13
34.53125	4.622976806055445e-13
34.5625	4.738345675027456e-13
34.59375	4.992816056426097e-13
34.625	5.245415646976115e-13
34.65625	5.357965590299663e-13
34.6875	5.409788827841211e-13
34.71875	5.553401163406468e-13
34.75	5.766121629648124e-13
34.78125	5.924379910260402e-13
34.8125	6.013645527727651e-13
34.84375	6.101548303064086e-13
34.875	6.186038552062623e-13
34.90625	6.238017914717009e-13
34.9375	6.314373394815387e-13
34.96875	6.488768940562939e-13
35.0	6.776419161046154e-13
35.03125	7.155796137928161e-13
35.0625	7.559052667659161e-13
35.09375	7.90121332076843e-13
35.125	8.184804830418946e-13
35.15625	8.526211420917251e-13
35.1875	9.044039388922398e-13
35.21875	9.74453265474573e-13
35.25	1.0571222716637685e-12
35.28125	1.1547195491456996e-12
35.3125	1.279210569936351e-12
35.34375	1.4414629429318482e-12
35.375	1.6477746901319423e-12
35.40625	1.9215100430930443e-12
35.4375	2.360849363225448e-12
35.46875	3.2695491279655098e-12
35.5	5.389332209670972e-12
35.53125	1.0010894890832844e-11
35.5625	1.8539961232910684e-11
35.59375	3.1690271934392555e-11
35.625	4.9190321954606375e-11
35.65625	7.02151115028471e-11
35.6875	9.38874950007218e-11
35.71875	1.1953300849132376e-10
35.75	1.4663219249921866e-10
35.78125	1.7452027323283659e-10
35.8125	2.0221184449109586e-10
35.84375	2.285767686238671e-10
35.875	2.5269919490256143e-10
35.90625	2.7405638869382187e-10
35.9375	2.923927489018041e-10
35.96875	3.075167898103359e-10
36.0	3.191866493335027e-10
36.03125	3.2700908647598226e-10
36.0625	3.303597950754522e-10
36.09375	3.287519978467657e-10
36.125	3.228780021125033e-10
36.15625	3.1508828879367456e-10
36.1875	3.0753971591579443e-10
36.21875	2.9944477453192064e-10
36.25	2.873436488748382e-10
36.28125	2.6812155273781e-10
36.3125	2.402382737187736e-10
36.34375	2.025471873556839e-10
36.375	1.5524979912751036e-10
36.40625	1.0367476321881952e-10
36.4375	5.8152409970757546e-11
36.46875	2.698876885864898e-11
36.5	1.0674611368444165e-11
36.53125	4.055864151475408e-12
36.5625	1.8706258330530856e-12
36.59375	1.233700750065403e-12
36.625	1.0654927461162256e-12
36.65625	1.0409556246496199e-12
36.6875	1.068561255104794e-12
36.71875	1.1272254830940742e-12
36.75	1.2136096164475085e-12
36.78125	1.3177605708014628e-12
36.8125	1.4254916691491815e-12
36.84375	1.5305405597423882e-12
36.875	1.6339941552589998e-12
36.90625	1.741577151589957e-12
36.9375	1.8591983421550884e-12
36.96875	1.9794055717420322e-12
37.0	2.0819847582065343e-12
37.03125	2.15478286255677e-12
37.0625	2.1998212713231213e-12
37.09375	2.2217408034846953e-12
37.125	2.229389199290277e-12
37.15625	2.2421324779448026e-12
37.1875	2.2753170875189355e-12
37.21875	2.3210331226430903e-12
37.25	2.3558969445419686e-12
37.28125	2.3629128168001223e-12
37.3125	2.334698623665532e-12
37.34375	2.272014824541979e-12
37.375	2.1912899012682674e-12
37.40625	2.1164680251428702e-12
37.4375	2.0747672243442983e-12
37.46875	2.1414608367825716e-12
37.5	2.491932224804594e-12
37.53125	3.3684164398722904e-12
37.5625	4.9556851677845515e-12
37.59375	7.306632729409124e-12
37.625	1.0405968621507444e-11
37.65625	1.421737987755689e-11
37.6875	1.862454808432279e-11
37.71875	2.342196922522355e-11
37.75	2.839814841615329e-11
37.78125	3.3392462406300893e-11
37.8125	3.830208372690436e-11
37.84375	4.307156367677756e-11
37.875	4.764431210668718e-11
37.90625	5.188192583882589e-11
37.9375	5.555645526955644e-11
37.96875	5.846866046876897e-11
38.0	6.055334011989544e-11
38.03125	6.185134349134813e-11
38.0625	6.241807071205585e-11
38.09375	6.229778498623162e-11
38.125	6.163110299883812e-11
38.15625	6.072782554600309e-11
38.1875	5.982329909226536e-11
38.21875	5.872485830948904e-11
38.25	5.690338478192558e-11
38.28125	5.3916624637162514e-11
38.3125	4.952408969027822e-11
38.34375	4.355016000601175e-11
38.375	3.613222221421353e-11
38.40625	2.8281339076174916e-11
38.4375	2.171537255568623e-11
38.46875	1.765015737731357e-11
38.5	1.597350203497161e-11
38.53125	1.5783400628133215e-11
38.5625	1.6335481578533262e-11
38.59375	1.7350338180066593e-11
38.625	1.8802636531090045e-11
38.65625	2.0672012712719123e-11
38.6875	2.2852502876147263e-11
38.71875	2.520701355979149e-11
38.75	2.7693666804218253e-11
38.78125	3.044183308209547e-11
38.8125	3.366945958149792e-11
38.84375	3.7471682007295115e-11
38.875	4.167370615260069e-11
38.90625	4.601004993665114e-11
38.9375	5.049715853799874e-11
38.96875	5.545781195381849e-11
39.0	6.11544287432153e-11
39.03125	6.76176684089036e-11
39.0625	7.488818593026636e-11
39.09375	8.321351940843158e-11
39.125	9.291281632961557e-11
39.15625	1.0425321717022484e-10
39.1875	1.1760883933398247e-10
39.21875	1.3357989714357643e-10
39.25	1.5287932031426976e-10
39.28125	1.7642440286458339e-10
39.3125	2.0580329107566797e-10
39.34375	2.4368629336635195e-10
39.375	2.943224275409051e-10
39.40625	3.657901204157099e-10
39.4375	4.788793250831702e-10
39.46875	6.930328533272245e-10
39.5	1.1543792588497581e-09
39.53125	2.1280739392892656e-09
39.5625	3.935924031139848e-09
39.59375	6.809577790534149e-09
39.625	1.080479172799187e-08
39.65625	1.5821438381635744e-08
39.6875	2.1641337610844857e-08
39.71875	2.7996419404985318e-08
39.75	3.466748665914565e-08
39.78125	4.150383858814166e-08
39.8125	4.836471134694875e-08
39.84375	5.5084271366467874e-08
39.875	6.147840991843623e-08
39.90625	6.735714919159363e-08
39.9375	7.25500726161954e-08
39.96875	7.694234938071531e-08
40.0	8.04640620799546e-08
40.03125	8.303737075721074e-08
40.0625	8.455865696532783e-08
40.09375	8.493347536386864e-08
40.125	8.416412100586967e-08
40.15625	8.248407112887435e-08
40.1875	8.029097386952344e-08
40.21875	7.768514365125156e-08
40.25	7.415160041546187e-08
40.28125	6.89478696358492e-08
40.3125	6.161086218980927e-08
40.34375	5.191420981986994e-08
40.375	3.9945753371739556e-08
40.40625	2.6873834713114775e-08
40.4375	1.513948433284895e-08
40.46875	6.937595387057627e-09
40.5	2.585829106394044e-09
40.53125	8.267418416529893e-10
40.5625	2.6110483219987657e-10
40.59375	9.995106825533284e-11
40.625	5.177442502501961e-11
40.65625	3.5149803206957486e-11
40.6875	2.940330964817939e-11
40.71875	2.851512428958536e-11
40.75	3.018385888453601e-11
40.78125	3.327915720774399e-11
40.8125	3.705596940406508e-11
40.84375	4.0940303230874164e-11
40.875	4.4602394694281955e-11
40.90625	4.792723509727814e-11
40.9375	5.085002557914109e-11
40.96875	5.330987387641706e-11
41.0	5.524073906637561e-11
41.03125	5.648826198467738e-11
41.0625	5.6851395119350556e-11
41.09375	5.627797186602557e-11
41.125	5.49855265485899e-11
41.15625	5.3388949511345984e-11
41.1875	5.17966954050042e-11
41.21875	5.0042490984392174e-11
41.25	4.7568383260143676e-11
41.28125	4.396314562393755e-11
41.3125	3.918864538432487e-11
41.34375	3.324315822617052e-11
41.375	2.6071176467690194e-11
41.40625	1.816882928828978e-11
41.4375	1.0892248041016739e-11
41.46875	5.6038585230511195e-12
41.5	2.627827426146534e-12
41.53125	1.3102392434904964e-12
41.5625	8.223382370019239e-13
41.59375	6.581682898340602e-13
41.625	6.154143492552444e-13
41.65625	6.239193731973069e-13
41.6875	6.511220057049683e-13
41.71875	6.845542470552968e-13
41.75	7.260384242598061e-13
41.78125	7.754599913589733e-13
41.8125	8.263630123066246e-13
41.84375	8.774434087296945e-13
41.875	9.341953209271447e-13
41.90625	9.940080442777388e-13
41.9375	1.0433892248459808e-12
41.96875	1.0752841759359422e-12
42.0	1.0941303201991714e-12
42.03125	1.1025360312222343e-12
42.0625	1.0963379726627864e-12
42.09375	1.0771371858689371e-12
42.125	1.0597101538292741e-12
42.15625	1.0533105420859612e-12
42.1875	1.0471118330052098e-12
42.21875	1.0283835415181297e-12
42.25	9.997118150667506e-13
42.28125	9.72190210279944e-13
42.3125	9.527043867349483e-13
42.34375	9.343789847751638e-13
42.375	8.972303694280981e-13
42.40625	8.284902711791498e-13
42.4375	7.404857976789359e-13
42.46875	6.57991564879945e-13
42.5	5.930245444013549e-13
42.53125	5.410475127816394e-13
42.5625	4.99070619899844e-13
42.59375	4.784041543991202e-13
42.625	4.928010582071207e-13
42.65625	5.422521698154881e-13
42.6875	6.187876274744986e-13
42.71875	7.18491943458438e-13
42.75	8.375808185044631e-13
42.78125	9.6424203257367e-13
42.8125	1.0852355255761004e-12
42.84375	1.1963837039108416e-12
42.875	1.2992601786110392e-12
42.90625	1.3969831151247614e-12
42.9375	1.493778408259705e-12
42.96875	1.5844733294509417e-12
43.0	1.6527652727318931e-12
43.03125	1.693276920587683e-12
43.0625	1.718804352318637e-12
43.09375	1.7354492409110689e-12
43.125	1.7297965360443812e-12
43.15625	1.6870167372437517e-12
43.1875	1.6160768469969389e-12
43.21875	1.5557689685141707e-12
43.25	1.5375558898994557e-12
43.28125	1.542966817681679e-12
43.3125	1.5214423687917589e-12
43.34375	1.4441800619963141e-12
43.375	1.3210917819764245e-12
43.40625	1.1706890882048904e-12
43.4375	9.98195341488095e-13
43.46875	8.157513293333141e-13
43.5	6.605061549785907e-13
43.53125	5.708906112601719e-13
43.5625	5.627616970517446e-13
43.59375	6.399594938179265e-13
43.625	8.046649826488894e-13
43.65625	1.0453101058349734e-12
43.6875	1.333434122667565e-12
43.71875	1.6475647885913491e-12
43.75	1.9977827985656615e-12
43.78125	2.4126757449532965e-12
43.8125	2.894722222340773e-12
43.84375	3.4062516262450826e-12
43.875	3.901238707082477e-12
43.90625	4.3502948639251304e-12
43.9375	4.743505501586531e-12
43.96875	5.090859157841354e-12
44.0	5.4066200301516876e-12
44.03125	5.6718536117772445e-12
44.0625	5.830668413364659e-12
44.09375	5.849232122961956e-12
44.125	5.76121789164219e-12
44.15625	5.63679615137036e-12
44.1875	5.5290615835756896e-12
44.21875	5.448537888225191e-12
44.25	5.3492574952906935e-12
44.28125	5.145531570271977e-12
44.3125	4.783186867418632e-12
44.34375	4.279808712287503e-12
44.375	3.668295268238753e-12
44.40625	2.9510454409992226e-12
44.4375	2.162895080051741e-12
44.46875	1.428833722345868e-12
44.5	8.856422539782471e-13
44.53125	5.746832046696349e-13
44.5625	4.464145524595009e-13
44.59375	4.252256099318563e-13
44.625	4.496077175928509e-13
44.65625	4.900779760307061e-13
44.6875	5.482479704596588e-13
44.71875	6.279196997430181e-13
44.75	7.171882445561328e-13
44.78125	8.056311694148999e-13
44.8125	8.958048062016055e-13
44.84375	9.915170897864534e-13
44.875	1.091074062695152e-12
44.90625	1.192890729771745e-12
44.9375	1.2989745997588065e-12
44.96875	1.4105489779675517e-12
45.0	1.520647214918458e-12
45.03125	1.6128487434485805e-12
45.0625	1.6724778029511556e-12
45.09375	1.6994359478689214e-12
45.125	1.707853801956316e-12
45.15625	1.7138382726877843e-12
45.1875	1.7180346771963895e-12
45.21875	1.7050409478400197e-12
45.25	1.6656803974307577e-12
45.28125	1.6014164820610244e-12
45.3125	1.5099977474994364e-12
45.34375	1.3916081828546645e-12
45.375	1.2597431778282875e-12
45.40625	1.1253039515837782e-12
45.4375	9.811500570333642e-13
45.46875	8.203323003524998e-13
45.5	6.596598267627485e-13
45.53125	5.294296359821538e-13
45.5625	4.4836351428476084e-13
45.59375	4.160036030931291e-13
45.625	4.173604007968318e-13
45.65625	4.322856363234845e-13
45.6875	4.4934452751548004e-13
45.71875	4.701992376184017e-13
45.75	4.987232415237797e-13
45.78125	5.321843768620049e-13
45.8125	5.645692247036038e-13
45.84375	5.940172941205912e-13
45.875	6.267832932359274e-13
45.90625	6.729072594274799e-13
45.9375	7.342045808128583e-13
45.96875	7.974077127770318e-13
46.0	8.467065481902736e-13
46.03125	8.832353251553293e-13
46.0625	9.18171246498678e-13
46.09375	9.466199525631769e-13
46.125	9.467698977236316e-13
46.15625	9.094640730615555e-13
46.1875	8.559571779663544e-13
46.21875	8.203565322710549e-13
46.25	8.184365728539089e-13
46.28125	8.340538546272591e-13
46.3125	8.335121872218854e-13
46.34375	7.968140036673788e-13
46.375	7.366302121232515e-13
46.40625	6.77647174485152e-13
46.4375	6.234106655379767e-13
46.46875	5.645699294350159e-13
46.5	5.067168473010808e-13
46.53125	4.633115722671444e-13
46.5625	4.3460756369607945e-13
46.59375	4.138539012356335e-13
46.625	4.027507494175353e-13
46.65625	4.0480444517265735e-13
46.6875	4.107096607253169e-13
46.71875	4.066996034651077e-13
46.75	3.9397196442692017e-13
46.78125	3.8503727116390163e-13
46.8125	3.8501455712838806e-13
46.84375	3.875396368830525e-13
46.875	3.8517130565747515e-13
46.90625	3.7595046433608337e-13
46.9375	3.6259772853534933e-13
46.96875	3.5142152859587994e-13
47.0	3.49612808321631e-13
47.03125	3.5997450137902065e-13
47.0625	3.7937873871053684e-13
47.09375	4.007998631334192e-13
47.125	4.144905718563713e-13
47.15625	4.134727499618962e-13
47.1875	4.0333464649752737e-13
47.21875	3.998121549542849e-13
47.25	4.1021225587363486e-13
47.28125	4.2239470384938804e-13
47.3125	4.2089517092967765e-13
47.34375	4.1162762759970606e-13
47.375	4.1403767350386977e-13
47.40625	4.2810037199220163e-13
47.4375	4.3211224529104975e-13
47.46875	4.175506511730487e-13
47.5	4.035477735395837e-13
47.53125	4.0732323655472136e-13
47.5625	4.1921273310346896e-13
47.59375	4.2052665061124983e-13
47.625	4.120339052587907e-13
47.65625	4.106794927998675e-13
47.6875	4.2786285040126437e-13
47.71875	4.626264107042422e-13
47.75	5.106006763233584e-13
47.78125	5.701722731107917e-13
47.8125	6.397980019043348e-13
47.84375	7.148283158973923e-13
47.875	7.892147222202106e-13
47.90625	8.561039247304003e-13
47.9375	9.09964378154049e-13
47.96875	9.529553795378787e-13
48.0	9.908763263025144e-13
48.03125	1.0263352667738701e-12
48.0625	1.0634141137111364e-12
48.09375	1.105646932515747e-12
48.125	1.1432354628942987e-12
48.15625	1.1560301327318001e-12
48.1875	1.1363406960188116e-12
48.21875	1.096616504200898e-12
48.25	1.049162926675118e-12
48.28125	9.957918821121292e-13
48.3125	9.39541630259888e-13
48.34375	8.829171660278134e-13
48.375	8.132318061147836e-13
48.40625	7.163477710320221e-13
48.4375	6.064215427557806e-13
48.46875	5.163645119127258e-13
48.5	4.604074283279247e-13
48.53125	4.307693795852635e-13
48.5625	4.2473443924266607e-13
48.59375	4.5033611171738097e-13
48.625	5.105118801654318e-13
48.65625	5.997578735733589e-13
48.6875	7.172561156121304e-13
48.71875	8.744495470607017e-13
48.75	1.0840137381479265e-12
48.78125	1.3417139578184023e-12
48.8125	1.6246539703834717e-12
48.84375	1.9081045337515645e-12
48.875	2.1790301767826703e-12
48.90625	2.4356248354978627e-12
48.9375	2.6747315300112984e-12
48.96875	2.8803888527800803e-12
49.0	3.034448994160277e-12
49.03125	3.1356232714496723e-12
49.0625	3.1941545762526058e-12
49.09375	3.215577326978747e-12
49.125	3.205120630705993e-12
49.15625	3.1742824514735535e-12
49.1875	3.136444879855982e-12
49.21875	3.1068741329631777e-12
49.25	3.0857536578027256e-12
49.28125	3.0318768329262724e-12
49.3125	2.89045480258987e-12
49.34375	2.6526615105881834e-12
49.375	2.3527954758073566e-12
49.40625	2.011280681932237e-12
49.4375	1.6235691176896827e-12
49.46875	1.2143338634987288e-12
49.5	8.586545103411725e-13
49.53125	6.210955144289598e-13
49.5625	5.076661205132005e-13
49.59375	5.027714898055147e-13
49.625	6.133373431534139e-13
49.65625	8.461956179164898e-13
49.6875	1.1755620348691265e-12
49.71875	1.5693832951940712e-12
49.75	2.0278002367535297e-12
49.78125	2.561321163843666e-12
49.8125	3.1507359655319478e-12
49.84375	3.76259570375459e-12
49.875	4.38482410103358e-12
49.90625	5.017078332641978e-12
49.9375	5.641844630366322e-12
49.96875	6.222854696813496e-12
50.0	6.7188411952134874e-12
50.03125	7.100610030508214e-12
50.0625	7.366450331669494e-12
50.09375	7.53465172198542e-12
50.125	7.620683598053013e-12
50.15625	7.624467897315856e-12
50.1875	7.541965316160137e-12
50.21875	7.385607750376444e-12
50.25	7.175098622885789e-12
50.28125	6.911268866233167e-12
50.3125	6.573609278442971e-12
50.34375	6.130686236449634e-12
50.375	5.546829922459251e-12
50.40625	4.790810543414681e-12
50.4375	3.857060938000645e-12
50.46875	2.816449547540789e-12
50.5	1.8399125539109162e-12
50.53125	1.1094222329005587e-12
50.5625	6.922407525672414e-13
50.59375	5.255398438479275e-13
50.625	5.024834714983939e-13
50.65625	5.466069762614933e-13
50.6875	6.253453701046685e-13
50.71875	7.322167503397148e-13
50.75	8.705303730476011e-13
50.78125	1.0433563735201545e-12
50.8125	1.2455097717078978e-12
50.84375	1.4626088968433537e-12
50.875	1.6780013793391002e-12
50.90625	1.8814249203719102e-12
50.9375	2.0715549501476582e-12
50.96875	2.2479388142593315e-12
